ENSG00000088543.14_1	C3orf18	chr3:50595456-50608458	-	protein_coding	1.113937467	0.46284147	0.506848889	0.368208601	0.454098592	0.393581679	0.452678363	0.763885516	0.854955079
ENSG00000088682.13_2	COQ9	chr16:57481337-57495187	+	protein_coding	0.913398238	1.070022967	1.058403556	0.711296389	1.163118521	0.719243536	1.387736596	1.300418167	1.622339867
ENSG00000088726.15_1	TMEM40	chr3:12775024-12810956	-	protein_coding	1.858821117	1.511277132	1.42446922	2.054320796	1.433347443	1.881976299	1.807149644	1.687889727	1.454884102
ENSG00000088766.11_1	CRLS1	chr20:5986736-6020699	+	protein_coding	0.839360592	1.299580537	0.81734517	1.523594353	1.324470161	1.452381116	1.293284474	1.211029996	1.067914222
ENSG00000088808.16_1	PPP1R13B	chr14:104200089-104313927	-	protein_coding	0.360647833	0.364495371	0.388545275	0.434223959	0.748689494	0.124154089	0.604662097	0.492486962	0.758282652
ENSG00000088812.17_2	ATRN	chr20:3451687-3631769	+	protein_coding	1.270907199	1.508139667	1.671402764	1.727642871	2.095209115	1.598744436	1.135620701	2.038443102	2.194371036
ENSG00000088826.17_1	SMOX	chr20:4101627-4168394	+	protein_coding	12.72800636	16.24455049	9.893995936	19.75783824	9.005761011	17.23526849	15.83751086	9.313529656	10.25854559
ENSG00000088827.12_1	SIGLEC1	chr20:3667617-3687775	-	protein_coding	2.147228915	0.113371277	0.472008436	0.740313607	0.260638637	0.419792125	0.684061201	0.838069427	2.679449091
ENSG00000088832.15_2	FKBP1A	chr20:1349622-1373816	-	protein_coding	16.60969792	23.02986079	18.87433124	15.9522011	20.1668896	17.883523	17.54400116	13.96589022	17.86011396
ENSG00000088833.17_2	NSFL1C	chr20:1422807-1454487	-	protein_coding	5.25633971	7.604509878	4.524569492	4.396051519	8.977429463	6.873255688	5.677904714	4.782643767	4.855483807
ENSG00000088854.12_2	C20orf194	chr20:3229951-3388272	-	protein_coding	0.551804239	0.707636803	0.503885965	0.762624204	1.001756804	0.789729868	0.553739345	0.733370054	1.234489061
ENSG00000088876.11_2	ZNF343	chr20:2462463-2505348	-	protein_coding	0.617079769	0.438355983	0.716492047	0.430863079	0.719822036	0.422568802	0.383065916	0.833578276	0.857504529
ENSG00000088888.17_1	MAVS	chr20:3827446-3856770	+	protein_coding	5.180078354	5.374302685	4.738296673	4.79903334	6.888038993	4.397189654	5.64087488	6.268335453	6.955601593
ENSG00000088930.7_1	XRN2	chr20:21283942-21370465	+	protein_coding	10.344487	21.653465	17.190229	17.677183	24.681271	20.485743	15.471148	18.643145	16.303843
ENSG00000088970.15_1	KIZ	chr20:21106624-21227260	+	protein_coding	1.310444159	1.820984236	1.415719774	1.422505524	3.166255304	1.57497275	1.543882072	1.578783947	2.127520686
ENSG00000088986.10_2	DYNLL1	chr12:120907653-120936296	+	protein_coding	5.44204114	6.658359997	6.136688582	6.133772067	5.570493538	7.007861064	7.824669855	7.47359374	8.154890184
ENSG00000088992.17_1	TESC	chr12:117476728-117537284	-	protein_coding	74.90325726	75.65985812	31.25393038	58.86412047	61.34567674	77.76673263	71.61460038	50.83699045	66.6876802
ENSG00000089006.16_2	SNX5	chr20:17922241-17949623	-	protein_coding	1.996921128	2.160840211	2.876743202	3.008342429	2.87264096	2.81286834	3.126104034	3.322098863	3.83703903
ENSG00000089009.15_1	RPL6	chr12:112842994-112856642	-	protein_coding	28.72572657	24.21902464	34.56055455	24.39888374	36.86552738	29.01281645	29.78240944	27.82465927	41.22549113
ENSG00000089012.14_1	SIRPG	chr20:1609798-1638425	-	protein_coding	3.419397265	1.612954898	2.134145918	0.895545719	1.833887014	0.933853147	1.05326507	2.585289085	2.477226716
ENSG00000089022.13_1	MAPKAPK5	chr12:112279782-112340042	+	protein_coding	0.636129242	0.824646623	0.594100365	0.910277104	0.858250568	0.594781349	0.784724463	1.190871623	1.104370049
ENSG00000089041.16_2	P2RX7	chr12:121570622-121625835	+	protein_coding	1.427130684	1.527408284	0.774522659	0.703701763	0.91689687	0.638222616	1.078388292	1.112192788	1.124448685
ENSG00000089048.14_1	ESF1	chr20:13694969-13765532	-	protein_coding	1.364176	1.275198	1.657248	1.529452	1.766919	1.401186	1.938409667	1.848557	1.262649
ENSG00000089050.15_2	RBBP9	chr20:18467184-18477887	-	protein_coding	0.502923	0.662495	0.525153	0.639493448	0.613945	0.632153	0.33313	0.731603	0.883051
ENSG00000089053.12_1	ANAPC5	chr12:121746048-121837699	-	protein_coding	2.250432592	2.421026587	2.471615162	2.303920871	2.649174359	1.993193435	2.318125745	2.669869786	3.163130991
ENSG00000089057.14_1	SLC23A2	chr20:4833002-4990939	-	protein_coding	1.874951108	1.96849522	2.382282585	1.735333897	3.218859635	2.230151897	2.71526638	2.507356268	2.903513405
ENSG00000089060.11_1	SLC8B1	chr12:113736564-113797298	-	protein_coding	4.248698065	2.553212019	3.443192421	3.338135552	3.619317372	3.371661404	4.32890375	4.069998604	4.473863744
ENSG00000089063.14_1	TMEM230	chr20:5048878-5093749	-	protein_coding	5.48396854	7.442008195	5.41739604	7.822105438	7.666674901	7.767162216	5.799294463	7.76792386	9.957813637
ENSG00000089094.17_2	KDM2B	chr12:121866900-122018920	-	protein_coding	1.377438588	1.40470768	1.703908218	1.124397605	1.678227793	0.946325586	1.411948945	1.555149118	2.15954837
ENSG00000089123.15_2	TASP1	chr20:13370039-13619587	-	protein_coding	1.590026978	1.028412607	0.764238072	1.140215062	1.862142646	0.916452549	1.460687163	1.404203104	1.740853531
ENSG00000089127.12_2	OAS1	chr12:113344582-113371027	+	protein_coding	9.335535739	2.212244312	2.40806894	3.089065004	2.050671924	2.080146037	2.840436855	5.516056923	7.905970856
ENSG00000089154.10_1	GCN1	chr12:120565007-120632513	-	protein_coding	4.131171228	3.087299801	3.361670145	2.979349889	3.567646055	2.901261791	3.328941643	4.160371663	5.508733405
ENSG00000089157.15_2	RPLP0	chr12:120634489-120639038	-	protein_coding	14.17293221	13.78652941	32.46675317	17.48687664	24.36885687	21.22128548	20.94964437	26.68985207	34.42054236
ENSG00000089159.16_2	PXN	chr12:120648242-120703574	-	protein_coding	22.43847901	30.54791999	23.41498418	20.76348638	30.45799232	26.87542457	26.20653399	24.09112519	24.39673764
ENSG00000089177.18_2	KIF16B	chr20:16252749-16554079	-	protein_coding	0.893525673	0.967503132	0.840342381	1.21563825	1.199694468	0.43375279	0.132218522	0.947429919	1.128774431
ENSG00000089195.14_1	TRMT6	chr20:5917881-5931204	-	protein_coding	0.790705248	0.678098755	0.569472102	0.896662285	1.30543496	0.927463769	0.710716944	1.143221415	1.160154462
ENSG00000089220.4_1	PEBP1	chr12:118573663-118583389	+	protein_coding	7.015552446	5.625919188	7.956041287	5.934762701	7.006284729	5.431502097	8.105241908	5.547630285	10.77773566
ENSG00000089234.15_2	BRAP	chr12:112079950-112123790	-	protein_coding	4.471275522	6.194144464	5.696433519	8.490237603	6.156684939	6.923774149	6.558582229	6.477669834	6.39872724
ENSG00000089248.6_2	ERP29	chr12:112451120-112461255	+	protein_coding	11.0398568	8.068559701	10.16204208	8.446154026	13.06965568	9.277017933	9.574625006	9.108435179	12.30262902
ENSG00000089280.18_1	FUS	chr16:31191431-31206192	+	protein_coding	7.370263085	8.621427612	7.87029194	7.658891289	10.65988584	7.513339664	8.7018216	9.113359371	9.815541081
ENSG00000089289.15_1	IGBP1	chrX:69353299-69386174	+	protein_coding	7.171571	9.207696	6.67826	7.315749	10.618208	7.663395579	7.127081	7.20014	8.734351
ENSG00000089327.14_2	FXYD5	chr19:35645633-35660786	+	protein_coding	18.62673161	17.8997258	19.66427509	16.50317029	20.47301335	21.1765676	24.89083507	20.52983118	32.60478764
ENSG00000089335.20_2	ZNF302	chr19:35168544-35177302	+	protein_coding	0.587708609	0.820136606	0.868337403	1.069647174	0.569153339	0.847450918	1.15214617	1.564760851	0.97352687
ENSG00000089351.14_2	GRAMD1A	chr19:35485688-35517375	+	protein_coding	10.47037277	10.76218363	11.34533429	7.95619429	13.6023786	12.42614791	11.47800662	10.7055697	7.819683232
ENSG00000089486.16_2	CDIP1	chr16:4560676-4588829	-	protein_coding	2.771468031	2.50722503	2.975756202	2.68663671	2.684665338	2.383465552	2.63816978	3.334843143	3.47492197
ENSG00000089505.17_2	CMTM1	chr16:66600296-66613040	+	protein_coding	0.579621569	1.533269585	2.899611712	0.459241863	1.389798356	0.734304497	2.447751255	0.840932616	0.452732433
ENSG00000089597.16_1	GANAB	chr11:62392298-62414198	-	protein_coding	9.235480593	9.441119968	8.653648282	7.644457368	10.68479049	8.817514632	8.661849128	10.65864039	11.42080929
ENSG00000089639.10_1	GMIP	chr19:19740285-19754476	-	protein_coding	33.49745791	38.28027991	32.2905101	24.0953797	48.78100362	36.82711441	39.92305987	38.19434147	31.05414939
ENSG00000089682.16_1	RBM41	chrX:106307650-106362053	-	protein_coding	0.358470941	1.140616976	0.663561343	1.205052196	1.025013145	1.288571457	1.083630181	1.405525074	1.315990515
ENSG00000089692.8_1	LAG3	chr12:6881678-6887621	+	protein_coding	1.463887229	0.751582512	0.820549153	1.211897241	2.011607157	0.98703363	0.741571107	1.293186747	1.151372381
ENSG00000089693.10_1	MLF2	chr12:6857162-6876641	-	protein_coding	7.509017511	8.907789757	9.349934383	8.447632743	11.24296725	9.209466177	8.899320228	8.998380049	8.058433572
ENSG00000089737.15_1	DDX24	chr14:94514637-94547591	-	protein_coding	2.62352947	2.799754708	2.506175419	3.447658	3.209773833	2.763157643	3.722903316	4.858503648	4.969269431
ENSG00000089775.11_1	ZBTB25	chr14:64915824-64971931	-	protein_coding	1.011730809	0.803253288	1.02183896	1.16479053	1.029361342	0.719767459	1.210722832	1.141118685	1.351348085
ENSG00000089818.16_1	NECAP1	chr12:8234807-8250367	+	protein_coding	3.311514535	4.796463553	2.969761052	3.287664188	5.556710653	3.622950889	3.389547748	4.16407353	3.565276858
ENSG00000089820.15_2	ARHGAP4	chrX:153172821-153200452	-	protein_coding	18.87702858	13.99452213	15.80418703	12.39699477	18.89107901	12.24350271	19.89897437	16.93175443	17.55216463
ENSG00000089876.11_2	DHX32	chr10:127524906-127585005	-	protein_coding	0.167961719	0.506651513	0.629289695	0.67145201	0.572349546	0.937983937	0.733053044	0.749024837	1.225649206
ENSG00000089902.9_1	RCOR1	chr14:103058998-103196913	+	protein_coding	6.017352245	10.52381509	7.402586756	6.401854285	11.61155979	11.11910921	8.378006241	9.598050089	7.537184499
ENSG00000089916.17_2	GPATCH2L	chr14:76618259-76720685	+	protein_coding	1.301381256	2.489206153	1.895582309	2.074019652	2.685182812	1.199877918	2.466881463	1.57007311	1.276949915
ENSG00000090006.17_1	LTBP4	chr19:41098789-41135723	+	protein_coding	1.586414381	1.116959869	1.070865421	1.135559096	1.624972297	0.890708325	0.828664115	1.105166517	1.752372798
ENSG00000090013.9_1	BLVRB	chr19:40953696-40971747	-	protein_coding	172.0071581	95.35722466	152.4784248	89.8070731	142.0779442	69.37491947	150.2347087	99.19635198	78.73728013
ENSG00000090020.10_1	SLC9A1	chr1:27425306-27493472	-	protein_coding	4.711090623	6.934528682	4.116717512	4.388748682	6.664862829	6.407610026	5.401670349	5.67784067	4.770141255
ENSG00000090054.13_1	SPTLC1	chr9:94794281-94877666	-	protein_coding	3.145302501	3.957726831	3.916116965	3.321388577	5.29896405	4.557792486	3.130876376	3.326091241	4.104263349
ENSG00000090060.17_1	PAPOLA	chr14:96967770-97033448	+	protein_coding	4.276407097	9.735041431	6.406011385	6.243340594	10.24710219	10.21585473	8.151526946	8.909110764	8.608540324
ENSG00000090061.17_2	CCNK	chr14:99947506-100001381	+	protein_coding	2.249154044	3.999681334	3.492974394	3.012487966	4.808828265	3.136770384	3.368427043	3.97756426	3.576919938
ENSG00000090097.20_2	PCBP4	chr3:51991470-52008032	-	protein_coding	0.628361098	0.656018053	0.964647499	0.551973761	1.010337331	0.723262486	0.812833627	1.133459302	0.399616273
ENSG00000090238.11_2	YPEL3	chr16:30103635-30108236	-	protein_coding	88.84273668	83.04660035	83.38428132	81.74416893	92.78029756	79.9321939	85.82890794	127.0671494	91.48937309
ENSG00000090266.12_2	NDUFB2	chr7:140390577-140422590	+	protein_coding	1.46685354	0.739478816	1.173540782	1.017793847	1.001174262	1.457793598	1.18665234	1.083533487	1.359944178
ENSG00000090273.13_2	NUDC	chr1:27226729-27273353	+	protein_coding	3.474468775	3.907763049	4.333590053	3.639611992	4.78706091	3.111929489	4.061922703	3.616480576	5.48243444
ENSG00000090316.15_1	MAEA	chr4:1283639-1333935	+	protein_coding	2.83927267	4.488795903	3.668702962	2.877964515	5.778654906	3.889938398	4.404876419	3.314757456	3.599718498
ENSG00000090339.8_1	ICAM1	chr19:10381511-10397291	+	protein_coding	7.161966336	9.286001629	6.298474686	4.804032355	6.723026958	4.763150043	7.958181759	9.420079032	5.468446589
ENSG00000090372.14_1	STRN4	chr19:47222764-47250251	-	protein_coding	5.446533039	4.931850578	4.653299442	4.540226328	7.046525924	5.834709993	5.732216037	5.348241744	5.680145012
ENSG00000090376.9_2	IRAK3	chr12:66582659-66648402	+	protein_coding	3.326324161	10.63623985	4.446932031	6.023971764	8.238242092	9.353063877	4.615854668	7.139212046	5.80508225
ENSG00000090382.6_1	LYZ	chr12:69742121-69748014	+	protein_coding	90.30974149	113.9323183	110.5550795	219.446733	328.3720985	199.743887	225.2007335	108.8569266	119.8529454
ENSG00000090432.6_1	MUL1	chr1:20825941-20834654	-	protein_coding	3.008173	3.2615	2.405008	2.92105	3.42737	3.297737	3.005408	2.553638	4.459562
ENSG00000090447.11_1	TFAP4	chr16:4307187-4323076	-	protein_coding	0.731546839	0.338962717	0.81235637	0.3388981	0.509330638	0.578194424	0.718059569	0.712264592	0.932681584
ENSG00000090470.14_1	PDCD7	chr15:65409717-65426174	-	protein_coding	2.189496404	2.453136639	2.581579482	2.312428311	2.451696819	2.021115804	2.173786132	2.764984358	2.379852702
ENSG00000090487.10_1	SPG21	chr15:65255362-65282648	-	protein_coding	6.86612821	10.33881672	7.135977789	7.173914785	7.812545418	10.14899644	6.915272786	8.711013581	9.183605846
ENSG00000090520.11_2	DNAJB11	chr3:186285192-186303589	+	protein_coding	1.281189464	1.638156247	1.443891534	1.306929932	2.452332376	1.550009846	1.809177109	1.803497063	1.784883817
ENSG00000090554.12_2	FLT3LG	chr19:49977464-49989488	+	protein_coding	5.054435248	2.893368674	4.746899177	3.669157536	3.901016801	2.911387961	3.964158469	5.689548571	5.368990832
ENSG00000090565.15_2	RAB11FIP3	chr16:475619-573011	+	protein_coding	1.351336823	1.06676136	1.288586705	0.911399914	1.197810352	0.629572441	1.293224611	1.231538225	1.536186649
ENSG00000090581.9_2	GNPTG	chr16:1401924-1414114	+	protein_coding	2.44048453	2.084701397	2.577500672	1.855234843	3.142316691	2.426495673	1.955476184	3.029446928	3.50759398
ENSG00000090615.13_2	GOLGA3	chr12:133345495-133405444	-	protein_coding	3.495883448	3.340633545	3.729749346	4.714895722	4.646556344	4.11335979	3.45015577	3.798635274	4.983643487
ENSG00000090621.13_2	PABPC4	chr1:40026488-40042462	-	protein_coding	3.28557973	2.788128445	4.194166458	3.51708861	4.454528267	3.587932454	3.472003546	3.499390291	6.056677395
ENSG00000090661.11_1	CERS4	chr19:8271620-8327305	+	protein_coding	1.322508654	1.260517663	1.429482681	1.379110242	1.543923292	0.986841134	1.277917654	1.599099197	1.507143327
ENSG00000090674.15_2	MCOLN1	chr19:7587512-7598895	+	protein_coding	16.42321885	11.74569535	12.93009375	16.05460457	16.33212887	13.6432818	16.31518229	14.51104759	13.76304508
ENSG00000090686.15_1	USP48	chr1:22004791-22110099	-	protein_coding	2.096550471	3.669084186	3.020240381	3.623795043	5.133862465	4.612831273	4.173275561	3.972641736	5.102201646
ENSG00000090776.5_1	EFNB1	chrX:68048840-68061990	+	protein_coding	1.885119	1.839433	1.358542	1.75559	1.220422	1.060192	1.706887	1.854917	1.912678
ENSG00000090857.13_1	PDPR	chr16:70147529-70196440	+	protein_coding	1.215686707	2.252238091	2.501761215	2.458848734	2.29518473	2.3794826	1.62802583	1.712533518	3.301722025
ENSG00000090861.15_2	AARS	chr16:70286198-70323446	-	protein_coding	2.439499963	2.322295331	2.447940607	2.685039528	3.858888252	2.042802576	2.517535935	2.653675352	3.285545827
ENSG00000090863.11_1	GLG1	chr16:74481325-74641042	-	protein_coding	4.293809877	4.087353855	4.698071976	4.756654558	6.670594432	4.027356271	4.752331436	6.214177257	6.473739024
ENSG00000090905.18_2	TNRC6A	chr16:24621530-24838953	+	protein_coding	1.837862482	2.084478006	1.741717595	2.053942257	2.339493332	1.514426756	1.991345679	2.182277025	3.480332506
ENSG00000090924.14_2	PLEKHG2	chr19:39903225-39919055	+	protein_coding	1.279010119	1.071726171	1.326190906	1.23561263	1.29736718	0.985973092	1.143709127	1.089324617	1.568792609
ENSG00000090975.12_2	PITPNM2	chr12:123468027-123634562	-	protein_coding	2.469546337	2.865567816	1.765964042	3.519461523	2.485462009	1.968395666	2.574979755	2.79798126	2.840967007
ENSG00000090989.17_1	EXOC1	chr4:56719782-56771200	+	protein_coding	1.890495385	3.423802557	3.537710939	2.44969614	4.206520035	3.757118686	4.016234143	3.491187476	3.304758906
ENSG00000091009.7_2	RBM27	chr5:145583163-145668695	+	protein_coding	4.089055866	4.302699393	4.309418096	4.826670647	6.090731113	4.739489427	4.418618056	4.087628595	4.646142751
ENSG00000091039.16_2	OSBPL8	chr12:76745577-76953589	-	protein_coding	8.15472131	18.73678732	12.84232468	13.93636029	21.57331013	22.34336868	18.19339716	15.53556534	11.74272463
ENSG00000091073.19_1	DTX2	chr7:76090993-76135312	+	protein_coding	4.016435788	5.017263753	2.680281191	2.536407213	3.56735636	4.037589033	3.662644543	5.397739165	4.145393378
ENSG00000091106.18_1	NLRC4	chr2:32449522-32490923	-	protein_coding	2.780795687	5.448288347	3.228334878	4.281725224	6.353168783	4.554389792	5.548975098	4.274086754	3.815262807
ENSG00000091127.13_1	PUS7	chr7:105080108-105162714	-	protein_coding	0.620072468	0.832996566	0.722594968	1.095494716	0.830474666	1.202951036	1.075336323	0.895218593	1.4516274
ENSG00000091140.12_1	DLD	chr7:107531415-107572175	+	protein_coding	2.131702287	2.751714606	2.136088332	2.780585801	3.837992771	3.178388218	3.064036134	3.021676721	3.03871092
ENSG00000091157.13_2	WDR7	chr18:54318574-54703837	+	protein_coding	1.320381853	1.733738499	1.39905375	1.572635428	1.917404139	1.561569794	1.667711447	2.270610929	1.846083776
ENSG00000091164.12_2	TXNL1	chr18:54264439-54318831	-	protein_coding	0.95250463	1.852671336	1.06845764	1.716242028	1.811537906	1.900517582	1.370702771	2.076082763	2.047705968
ENSG00000091181.19_1	IL5RA	chr3:3108010-3168297	-	protein_coding	0.727040155	0.408170876	0.590076107	1.272574995	1.362692291	0.628470241	1.502627408	3.304026655	1.180417145
ENSG00000091317.7_1	CMTM6	chr3:32522804-32544900	-	protein_coding	17.04275015	37.03414088	23.90622627	25.33506639	37.33901386	43.39021996	30.91571452	31.27265119	22.15395096
ENSG00000091409.14_2	ITGA6	chr2:173292082-173371010	+	protein_coding	3.00473436	1.903501475	2.731394188	3.390055535	3.427991237	2.116542399	2.978974765	4.151207409	4.45596825
ENSG00000091436.16_1	AC013461.1	chr2:173940163-174132738	+	protein_coding	0.441362985	0.693286764	0.365825842	0.898914443	0.887231999	0.551582781	0.490512946	0.791005049	0.846666083
ENSG00000091483.6_1	FH	chr1:241660903-241683061	-	protein_coding	1.265880304	0.943821483	2.042404681	2.583558761	2.235526826	1.618974296	2.318668508	2.25493858	2.350703043
ENSG00000091490.10_2	SEL1L3	chr4:25749049-25865382	-	protein_coding	2.637917228	2.130403605	4.57106929	2.715129958	3.49968471	3.009267536	3.160816847	2.585610991	7.396935976
ENSG00000091527.15_1	CDV3	chr3:133292574-133309105	+	protein_coding	16.21759467	16.03081549	12.36946532	16.86975789	15.32500374	16.21540551	13.35352784	16.85281349	17.21840609
ENSG00000091542.8_1	ALKBH5	chr17:18086392-18113268	+	protein_coding	13.0831172	12.82552243	13.58513166	12.53218532	15.65438002	12.79574213	12.03673671	16.29326533	16.57594733
ENSG00000091592.15_2	NLRP1	chr17:5402747-5522744	-	protein_coding	12.6631052	11.46264624	9.883567976	9.270292778	17.41222901	13.60256194	10.95440278	13.03562649	13.47657621
ENSG00000091640.7_1	SPAG7	chr17:4862521-4871167	-	protein_coding	2.590335302	1.967289292	2.468419638	1.66171767	2.238594931	2.212909915	2.12877216	2.304760548	3.373004141
ENSG00000091732.15_1	ZC3HC1	chr7:129658126-129691291	-	protein_coding	1.057972502	0.306139871	0.633406327	0.603947976	0.779155432	0.290792976	0.748306431	0.367335316	0.701687226
ENSG00000091947.9_1	TMEM101	chr17:42088556-42101314	-	protein_coding	1.79940228	1.859737772	1.441902116	0.902095989	1.937427122	1.147188273	2.054425101	1.076069339	2.346928948
ENSG00000091972.18_2	CD200	chr3:112051194-112081659	+	protein_coding	0.951589827	0	0.95325702	1.127525375	0.660705017	0.29117118	0.185646825	0.254968214	1.275256686
ENSG00000092010.14_1	PSME1	chr14:24605367-24608176	+	protein_coding	27.51472855	22.66611437	23.09945289	18.17886971	30.98966285	25.01485612	28.08022679	31.28990484	26.36323432
ENSG00000092020.10_2	PPP2R3C	chr14:35554673-35591723	-	protein_coding	2.020018571	2.617696161	2.91951667	2.760930943	3.566330027	1.97872882	3.467066264	2.643558227	1.985222021
ENSG00000092036.17_2	HAUS4	chr14:23415437-23426370	-	protein_coding	4.851107891	7.038908578	5.409367358	4.853746385	7.164797269	5.756630546	6.453291948	4.683457264	6.679385296
ENSG00000092067.5_1	CEBPE	chr14:23586513-23588825	-	protein_coding	1.895593	0.185894	1.543223	1.114738	1.934391	0.940906	2.538378	2.958711	1.488176
ENSG00000092094.10_1	OSGEP	chr14:20914570-20923264	-	protein_coding	1.75151188	1.237066885	1.76000905	1.54755404	1.735309453	2.002073429	1.293689735	1.617259118	2.869675597
ENSG00000092098.16_2	RNF31	chr14:24615892-24629870	+	protein_coding	6.888086858	4.957778885	5.406217968	3.740583501	6.795758473	5.478257138	5.589192599	5.999686278	5.405904666
ENSG00000092108.20_2	SCFD1	chr14:31091318-31205018	+	protein_coding	2.372390449	4.571435187	3.623785739	4.509945398	3.717551622	7.293772413	4.3293952	3.831884788	3.923962823
ENSG00000092140.14_1	G2E3	chr14:31028329-31089269	+	protein_coding	0.651570616	1.090308715	0.922681922	1.361084078	1.39646963	1.233508581	0.905513283	1.184012298	0.919119512
ENSG00000092148.12_2	HECTD1	chr14:31569318-31677010	-	protein_coding	3.518164151	4.202813715	3.620469689	4.363626415	4.691912002	4.315303329	3.830144217	4.580141848	4.765505298
ENSG00000092199.17_2	HNRNPC	chr14:21677295-21737653	-	protein_coding	11.80676706	16.42351719	15.34769731	12.89265325	15.55463425	13.01722689	14.6215602	12.73231376	15.17327984
ENSG00000092200.12_2	RPGRIP1	chr14:21756098-21819460	+	protein_coding	0.592440013	0.418628887	0.66806013	0.189604374	1.276892896	0.971236253	0.402965417	0.377588135	0.466869567
ENSG00000092201.9_1	SUPT16H	chr14:21819631-21852425	-	protein_coding	3.223392309	3.830880983	3.774920198	3.29021026	4.461516967	3.682121025	3.946433299	4.464591443	5.041232473
ENSG00000092203.13_2	TOX4	chr14:21944756-21967319	+	protein_coding	4.357354461	2.168340057	3.138681697	3.880925511	3.520041971	4.943191864	4.80159104	4.967368156	3.738308727
ENSG00000092330.15_1	TINF2	chr14:24708849-24711880	-	protein_coding	7.584392735	6.741744602	7.033655797	5.064953076	8.051755129	3.87567246	5.761818286	7.188152793	10.9347102
ENSG00000092439.13_2	TRPM7	chr15:50844670-50979012	-	protein_coding	3.029150931	4.103677006	3.67611696	4.318419589	4.691483806	4.751175231	4.2288997	5.013045753	4.775019917
ENSG00000092470.11_1	WDR76	chr15:44119161-44160617	+	protein_coding	0.693926885	0.500298369	0.977865171	1.05326183	1.000458221	0.720291134	0.738170673	0.903554219	1.709450391
ENSG00000092529.23_2	CAPN3	chr15:42651698-42704516	+	protein_coding	0.627239443	0.760045609	0.728599699	0.361354338	0.815687334	0.651151589	0.481218133	0.842468176	1.048802585
ENSG00000092531.9_1	SNAP23	chr15:42783431-42837554	+	protein_coding	2.484073331	5.186345576	4.250473962	5.663437323	5.67840993	6.379499205	6.273897357	4.819039496	4.232081743
ENSG00000092758.15_2	COL9A3	chr20:61447596-61472511	+	protein_coding	0.44053498	1.74892657	0.105706536	0.281110854	1.16597001	0.743395283	0.607320879	0.803434435	0.19778386
ENSG00000092820.17_1	EZR	chr6:159186773-159240444	-	protein_coding	15.45451773	11.92843197	18.51082457	14.48905137	21.0490554	12.80378734	17.70007006	16.70028003	26.11432512
ENSG00000092841.18_2	MYL6	chr12:56551945-56557280	+	protein_coding	32.98452004	32.48603096	37.5517207	27.2419229	31.21144457	27.49380551	39.00926807	33.27015235	29.49682534
ENSG00000092847.11_2	AGO1	chr1:36335409-36396129	+	protein_coding	3.038698145	1.815519561	3.379423189	3.482796111	2.266519171	3.750794091	3.363676537	4.441571972	3.649601989
ENSG00000092853.13_1	CLSPN	chr1:36185819-36235568	-	protein_coding	0.834768724	0.77741839	0.776744192	1.056009126	0.520756434	0.554707588	0.639347202	1.010067906	0.77447379
ENSG00000092871.16_2	RFFL	chr17:33333009-33416338	-	protein_coding	5.507762935	7.674261574	6.067785824	5.00576624	9.039298516	8.033790089	7.263729515	7.077186791	6.921684771
ENSG00000092929.11_2	UNC13D	chr17:73823306-73840798	-	protein_coding	15.27182779	14.70534465	12.40955449	11.12876075	19.64857359	17.86584012	16.86271434	16.37399192	13.84360741
ENSG00000092931.11_2	MFSD11	chr17:74731947-74777531	+	protein_coding	1.159090335	1.13049046	1.026314791	1.542806507	1.572982577	1.361740793	1.387184547	1.360243956	1.558453091
ENSG00000092964.17_2	DPYSL2	chr8:26371538-26515694	+	protein_coding	4.324940225	4.867230263	5.571965269	5.317570124	6.499747327	6.012716578	4.466299866	6.344767498	9.135461151
ENSG00000092978.10_1	GPATCH2	chr1:217600334-217804424	-	protein_coding	0.451132541	0.638311038	0.555356006	0.51482273	0.653426678	0.694831187	0.482019241	0.793608291	0.738166763
ENSG00000093000.18_2	NUP50	chr22:45559722-45583896	+	protein_coding	6.103216147	4.247974391	6.651150233	9.230822285	12.22194257	11.33992019	9.335819584	4.520985887	9.320314746
ENSG00000093010.12_2	COMT	chr22:19929130-19957498	+	protein_coding	1.967348363	2.598719725	1.617620522	2.959390876	1.987955203	2.539566842	1.740088937	2.464884614	3.49648129
ENSG00000093072.15_2	CECR1	chr22:17659680-17702879	-	protein_coding	9.695216276	10.45756095	12.38499716	13.14402504	9.7808314	11.86824682	11.08834098	10.36883972	10.95982904
ENSG00000093100.13_2	XXbac-B461K10.4	chr22:18270418-18294263	-	processed_transcript	0	0.305908	0.132175	0	0.878187	0.41117	0.036345	0	0.507537
ENSG00000093134.14_2	VNN3	chr6:133043926-133055904	-	protein_coding	9.777107881	17.57375171	10.7649143	8.134925379	19.12805118	19.0485543	9.730487602	12.63452405	8.753665182
ENSG00000093144.18_1	ECHDC1	chr6:127609855-127664754	-	protein_coding	1.194245541	2.236491794	1.583007507	1.885529443	1.762739047	1.619575182	1.678623941	1.588477243	2.29289349
ENSG00000093167.17_2	LRRFIP2	chr3:37094147-37225180	-	protein_coding	2.214839637	3.344078127	2.031087076	3.007502073	4.230372575	2.70162329	2.936195844	3.092970335	2.930733554
ENSG00000093183.13_2	SEC22C	chr3:42589461-42642572	-	protein_coding	0.654056964	0.794495565	0.679732637	0.923597933	1.2885464	0.844374054	0.852736396	1.228796196	1.545701095
